,,,,,,,,,,,,
Date,,Name,Type,url,Holiday year,country,url1,url2,Region,Importance,Description,ImpactID
2 Jun,Friday,Vesak Day,National holiday,https://www.timeanddate.com/holidays/singapore/vesak-day,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
18 Jun,Sunday,Father's Day,Observance,https://www.timeanddate.com/holidays/singapore/fathers-day,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
21 Jun,Wednesday,June Solstice,Season,https://www.timeanddate.com/calendar/june-solstice.html,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
29 Jun,Thursday,Hari Raya Haji,National holiday,https://www.timeanddate.com/holidays/singapore/hari-raya-haji,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
1 Jul,Saturday,Singapore Armed Forces Day,Observance,https://www.timeanddate.com/holidays/singapore/singapore-armed-forces-day,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
21 Jul,Friday,Racial Harmony Day,Observance,https://www.timeanddate.com/holidays/singapore/racial-harmony-day,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
9 Aug,Wednesday,National Day,National holiday,https://www.timeanddate.com/holidays/singapore/national-day,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
1 Sep,Friday,Election Day,National holiday,https://www.timeanddate.com/holidays/singapore/election-day,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
11 Sep,Monday,Teachers' Day,Observance,https://www.timeanddate.com/holidays/singapore/teachers-day,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
23 Sep,Saturday,September Equinox,Season,https://www.timeanddate.com/calendar/september-equinox.html,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
6 Oct,Friday,Children's Day,Observance,https://www.timeanddate.com/holidays/singapore/childrens-day,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
12 Nov,Sunday,Diwali/Deepavali,National holiday,https://www.timeanddate.com/holidays/singapore/diwali,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
13 Nov,Monday,Day off for Diwali/Deepavali,National holiday,https://www.timeanddate.com/holidays/singapore/diwali,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
22 Dec,Friday,December Solstice,Season,https://www.timeanddate.com/calendar/december-solstice.html,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
24 Dec,Sunday,Christmas Eve,Observance,https://www.timeanddate.com/holidays/singapore/christmas-eve,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
25 Dec,Monday,Christmas Day,National holiday,https://www.timeanddate.com/holidays/singapore/christmas-day,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
31 Dec,Sunday,New Year's Eve,Observance,https://www.timeanddate.com/holidays/singapore/new-year-eve,2023,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2023,,N/a,,5
1 Jan,Monday,New Year's Day,National holiday,https://www.timeanddate.com/holidays/singapore/new-year-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
25 Jan,Thursday,Thaipusam,Observance,https://www.timeanddate.com/holidays/singapore/thaipusam,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
10 Feb,Saturday,Lunar New Year's Day,National holiday,https://www.timeanddate.com/holidays/singapore/lunar-new-year-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
11 Feb,Sunday,Second Day of Lunar New Year,National holiday,https://www.timeanddate.com/holidays/singapore/second-day-of-lunar-new-year,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
12 Feb,Monday,Day off for Lunar New Year's Day,National holiday,https://www.timeanddate.com/holidays/singapore/lunar-new-year-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
14 Feb,Wednesday,Valentine's Day,Observance,https://www.timeanddate.com/holidays/sg/valentine-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
15 Feb,Thursday,Total Defense Day,Observance,https://www.timeanddate.com/holidays/singapore/total-defence-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
8 Mar,Friday,International Women's Day,Observance,https://www.timeanddate.com/holidays/singapore/international-womens-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
11 Mar,Monday,Ramadan Start (Tentative Date),Observance,https://www.timeanddate.com/holidays/singapore/ramadan-begins,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
20 Mar,Wednesday,March Equinox,Season,https://www.timeanddate.com/calendar/march-equinox.html,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
29 Mar,Friday,Good Friday,National holiday,https://www.timeanddate.com/holidays/singapore/good-friday,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
30 Mar,Saturday,Easter Saturday,Observance,https://www.timeanddate.com/holidays/singapore/easter-saturday,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
31 Mar,Sunday,Easter Sunday,Observance,https://www.timeanddate.com/holidays/singapore/easter-sunday,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
1 Apr,Monday,April Fool's Day,Observance,https://www.timeanddate.com/holidays/singapore/april-fools-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
10 Apr,Wednesday,Hari Raya Puasa (Tentative Date),National holiday,https://www.timeanddate.com/holidays/singapore/hari-raya-puasa,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
1 May,Wednesday,Labour Day,National holiday,https://www.timeanddate.com/holidays/singapore/labour-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
12 May,Sunday,Mother's Day,Observance,https://www.timeanddate.com/holidays/singapore/mothers-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
18 May,Saturday,International Museum Day,Observance,https://www.timeanddate.com/holidays/singapore/international-museum-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
22 May,Wednesday,Vesak Day,National holiday,https://www.timeanddate.com/holidays/singapore/vesak-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
16 Jun,Sunday,Father's Day,Observance,https://www.timeanddate.com/holidays/singapore/fathers-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
17 Jun,Monday,Hari Raya Haji (Tentative Date),National holiday,https://www.timeanddate.com/holidays/singapore/hari-raya-haji,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
21 Jun,Friday,June Solstice,Season,https://www.timeanddate.com/calendar/june-solstice.html,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
1 Jul,Monday,Singapore Armed Forces Day,Observance,https://www.timeanddate.com/holidays/singapore/singapore-armed-forces-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
21 Jul,Sunday,Racial Harmony Day,Observance,https://www.timeanddate.com/holidays/singapore/racial-harmony-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
9 Aug,Friday,National Day,National holiday,https://www.timeanddate.com/holidays/singapore/national-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
6 Sep,Friday,Teachers' Day,Observance,https://www.timeanddate.com/holidays/singapore/teachers-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
22 Sep,Sunday,September Equinox,Season,https://www.timeanddate.com/calendar/september-equinox.html,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
4 Oct,Friday,Children's Day (Tentative Date),Observance,https://www.timeanddate.com/holidays/singapore/childrens-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
31 Oct,Thursday,Diwali/Deepavali,National holiday,https://www.timeanddate.com/holidays/singapore/diwali,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
21 Dec,Saturday,December Solstice,Season,https://www.timeanddate.com/calendar/december-solstice.html,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
24 Dec,Tuesday,Christmas Eve,Observance,https://www.timeanddate.com/holidays/singapore/christmas-eve,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
25 Dec,Wednesday,Christmas Day,National holiday,https://www.timeanddate.com/holidays/singapore/christmas-day,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
31 Dec,Tuesday,New Year's Eve,Observance,https://www.timeanddate.com/holidays/singapore/new-year-eve,2024,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2024,,N/a,,5
1 Jan,Wednesday,New Year's Day,National holiday,https://www.timeanddate.com/holidays/singapore/new-year-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
29 Jan,Wednesday,Lunar New Year's Day,National holiday,https://www.timeanddate.com/holidays/singapore/lunar-new-year-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
11 Feb,Tuesday,Thaipusam,Observance,https://www.timeanddate.com/holidays/singapore/thaipusam,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
14 Feb,Friday,Valentine's Day,Observance,https://www.timeanddate.com/holidays/sg/valentine-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
15 Feb,Saturday,Total Defense Day,Observance,https://www.timeanddate.com/holidays/singapore/total-defence-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
1 Mar,Saturday,Ramadan Start (Tentative Date),Observance,https://www.timeanddate.com/holidays/singapore/ramadan-begins,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
8 Mar,Saturday,International Women's Day,Observance,https://www.timeanddate.com/holidays/singapore/international-womens-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
20 Mar,Thursday,March Equinox,Season,https://www.timeanddate.com/calendar/march-equinox.html,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
31 Mar,Monday,Hari Raya Puasa (Tentative Date),National holiday,https://www.timeanddate.com/holidays/singapore/hari-raya-puasa,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
1 Apr,Tuesday,April Fool's Day,Observance,https://www.timeanddate.com/holidays/singapore/april-fools-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
18 Apr,Friday,Good Friday,National holiday,https://www.timeanddate.com/holidays/singapore/good-friday,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
19 Apr,Saturday,Easter Saturday,Observance,https://www.timeanddate.com/holidays/singapore/easter-saturday,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
20 Apr,Sunday,Easter Sunday,Observance,https://www.timeanddate.com/holidays/singapore/easter-sunday,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
1 May,Thursday,Labour Day,National holiday,https://www.timeanddate.com/holidays/singapore/labour-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
11 May,Sunday,Mother's Day,Observance,https://www.timeanddate.com/holidays/singapore/mothers-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
12 May,Monday,Vesak Day,National holiday,https://www.timeanddate.com/holidays/singapore/vesak-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
18 May,Sunday,International Museum Day,Observance,https://www.timeanddate.com/holidays/singapore/international-museum-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
6 Jun,Friday,Hari Raya Haji (Tentative Date),National holiday,https://www.timeanddate.com/holidays/singapore/hari-raya-haji,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
15 Jun,Sunday,Father's Day,Observance,https://www.timeanddate.com/holidays/singapore/fathers-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
21 Jun,Saturday,June Solstice,Season,https://www.timeanddate.com/calendar/june-solstice.html,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
1 Jul,Tuesday,Singapore Armed Forces Day,Observance,https://www.timeanddate.com/holidays/singapore/singapore-armed-forces-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
21 Jul,Monday,Racial Harmony Day,Observance,https://www.timeanddate.com/holidays/singapore/racial-harmony-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
9 Aug,Saturday,National Day,National holiday,https://www.timeanddate.com/holidays/singapore/national-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
5 Sep,Friday,Teachers' Day,Observance,https://www.timeanddate.com/holidays/singapore/teachers-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
23 Sep,Tuesday,September Equinox,Season,https://www.timeanddate.com/calendar/september-equinox.html,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
3 Oct,Friday,Children's Day (Tentative Date),Observance,https://www.timeanddate.com/holidays/singapore/childrens-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
21 Oct,Tuesday,Diwali/Deepavali,National holiday,https://www.timeanddate.com/holidays/singapore/diwali,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
21 Dec,Sunday,December Solstice,Season,https://www.timeanddate.com/calendar/december-solstice.html,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
24 Dec,Wednesday,Christmas Eve,Observance,https://www.timeanddate.com/holidays/singapore/christmas-eve,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
25 Dec,Thursday,Christmas Day,National holiday,https://www.timeanddate.com/holidays/singapore/christmas-day,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
31 Dec,Wednesday,New Year's Eve,Observance,https://www.timeanddate.com/holidays/singapore/new-year-eve,2025,singapore,https://www.timeanddate.com/holidays/singapore,https://www.timeanddate.com/holidays/singapore/2025,,N/a,,5
